No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Referensi & Sumber Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Olahan Sampah,Jenis Bahaya,Detail Bahaya,Metode Pengumpulan,Standar Regulasi
338,botol_parfum_38,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
339,botol_parfum_39,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
340,botol_parfum_40,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
341,botol_parfum_41,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
342,botol_parfum_42,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
343,botol_parfum_43,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
344,botol_parfum_44,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
345,botol_parfum_45,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
346,botol_parfum_46,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
347,botol_parfum_47,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
348,botol_parfum_48,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
349,botol_parfum_49,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
350,botol_parfum_50,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
351,botol_parfum_51,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
352,botol_parfum_52,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
353,botol_parfum_53,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
354,botol_parfum_54,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
355,botol_parfum_55,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
356,botol_parfum_56,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
357,botol_parfum_57,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
358,botol_parfum_58,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
359,botol_parfum_59,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
360,botol_parfum_60,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
361,botol_parfum_61,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
362,botol_parfum_62,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
363,botol_parfum_63,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
364,botol_parfum_64,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
365,botol_parfum_65,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
366,botol_parfum_66,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
367,botol_parfum_67,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
368,botol_parfum_68,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
369,botol_parfum_69,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
370,botol_parfum_70,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
371,botol_parfum_71,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
372,botol_parfum_72,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
373,botol_parfum_73,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
374,botol_parfum_74,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
375,botol_parfum_75,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
376,botol_parfum_76,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
377,botol_parfum_77,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
378,botol_parfum_78,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
379,botol_parfum_79,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
380,botol_parfum_80,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
381,botol_parfum_81,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
382,botol_parfum_82,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
383,botol_parfum_83,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
384,botol_parfum_84,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
385,botol_parfum_85,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
386,botol_parfum_86,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
387,botol_parfum_87,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
388,botol_parfum_88,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
389,botol_parfum_89,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
390,botol_parfum_90,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
391,botol_parfum_91,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
392,botol_parfum_92,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
393,botol_parfum_93,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
394,botol_parfum_94,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
395,botol_parfum_95,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
396,botol_parfum_96,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
397,botol_parfum_97,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
398,botol_parfum_98,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
399,botol_parfum_99,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
400,botol_parfum_100,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
401,botol_parfum_101,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
402,botol_parfum_102,Anorganik,ANO,Botol parfum,botol_parfum,Tidak,1 juta tahun,1 juta th  | USEPA; Glass Packaging Institute (2021),Ya,Ya,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),2.93,Kerajinan tangan,"Reuse, daur ulang kaca",Fisik,"Jika terkena panas tinggi, sisa alkohol memicu ledakan kecil",Pengepul,PP No. 81/2012
